1666,P3KBSMJKT,Bina Sejahtera Mandiri                  
1667,P3KARKMDK,Arkha Medika                            
1668,LIFTSERVIC,Heri Repair & Maintenance               
1669,FTSTDASAJY,ASA JAYA Studio & Foto                  
1670,ADVAPKUSHT,Audi Variasi                            
1671,PLNGTKNK,Pelangi Teknik                          
1672,ORIENTTKNK,Orient Teknik                           
1673,TNSRJKTHYW,"Tunas Ridean Hayam Wuruk,PT             "
1674,SKFOJKTKMY,PT Sumber Kreasi Fumiko                 
1675,TKVCDFERDI,Ferdinand Collections                   
1676,TKINTRLGHT,International Lighting                  
1677,SNRMKMJKT,Sinar Makmur                            
1678,AMJAJOGLAS,"Automobil Jaya Abadi,PT                 "
1679,SMBRSRNTK,Sumber Sarana Teknik                    
1680,ASCOJMBHYW,"Asco Prima Mobilindo Jember,PT          "
1681,INS0012,Asuransi Avrist                         
1682,TRLTJKTTNH,Toko Ralista                            
1683,PTKCMDNTBA,PT Karya Cemerlang Daya Abadi           
1684,SRTMSUBKDD,Suratama Motor                          
1685,RTMTJKTKMY,Ratu Motor                              
1686,PTSSBJKT,PT. Sarana Sukses Bersama               
1687,ANGHTJGMNK,"Anugerah,Bkl                            "
1688,SRCMJKTMG2,Sarang Computer                         
1689,ADVPRIMAPR,Prima Printing                          
1690,MAJUSUBBLW,"Madju,Toko                              "
1691,BSMHSUBPDM,Bissmillah                              
1692,ADHSJKTCBN,"Astra Daihatsu Cibinong,PT              "
1693,OZCMSUBPMT,"Ozcar Motor,UD                          "
1694,ADSLSUBKDD,Asia Diesel                             
1695,SBIKSUBTDR,Sumber Inti Kimia                       
1696,ACCSPKUSKD,"Citra Sejuk,CV                          "
1697,TKKIMIARZK,Tk. Kimia Rezeki                        
1698,HNDAMNDYSS,"Remaja Jaya Mobilindo MND,PT            "
1699,ADVDNIAPKU,Dunia Printing                          
1700,KPOSJKTLTC,Pos Indonesia                           
1701,HNDASUBJBR,"Istana Mobil Surabaya Indah,PT          "
1702,MLYABDPKB,CV Mulya Abadi                          
1703,TKCSAJKT,Cipta Sukses Abadi                      
1704,AUTSLPGDPO,Auto Sound                              
1705,MZLKSUBPRT,"Maiza Lubrika,PT                        "
1706,DTMTSUBKDD,Dwi Tunggal Motor                       
1707,WDJSTMPJKT,Widji Beyond Printing                   
1708,KRYAELTO,Karya Elektrindo Teknik                 
1709,ATKOFFICE,Office One                              
1710,PDSNRABDJK,PD. Sinar Abadi                         
1711,INS0013,PT. MANDIRI AXA GENERAL INSURA          
1712,TKPLSTKMJY,Tk. Mulia Jaya                          
1713,DSHOPKUTTB,Daishang Oto                            
1714,DISNGOTO,Daishang Oto                            
1715,JTBRSUBKDD,Jitu Bearing                            
1716,SMMASUBLDK,"Smart Mulia Abadi,PT                    "
1717,HSILSUBSMG,"Hasil,Toko                              "
1718,SBMMSUBKKP,"Sumber Makmur,UD                        "
1719,TOOLSMAMDR,Makmur Abadi Mandiri                    
1720,DTBMSUBHRM,Duta Bayu Mobil                         
1721,SPPTANINSN,Tani Motor Nissan                       
1722,BLBSTGRRYS,"Lautan Ban Sukses Abadi SPG,PT          "
1723,BSSSPKUTKT,"Sukses Selaras S Pku,PT QQ:TAS          "
1724,PRETSUBKLB,"Petra 21 Electronik,TK                  "
1725,SRYMSUBKDS,Seraya Motor                            
1726,GMMMDNHAM,PT Graha Mazindo Mandiri                
1727,TKHRPNMJ,Toko Harapan Maju                       
1728,VPOTSMGPRA,Vkool Puri Outlet                       
1729,ADVKBNJTK,PT.Kiara Bagja Nirwana                  
1730,ADHSBKSNRG,"Astra Daihatsu Bks Narogong,PT          "
1731,SYPEJKTDMG,Satya Pratma Engineering                
1732,BLJBJKTLJS,Lancar Jaya Ban                         
1733,HERLYKCTPR,PT. Herlyk Citra Prima                  
1734,SPPDIANMOT,Dian Motor                              
1735,BNMSJKTRDL,"Nawilis Maju Sejahtera RDL,PT           "
1736,ACKJBGRPHL,"Kikijaya Airconindo Bogor,PT            "
1737,MSNTKNIRML,Nirmala Teknik                          
1738,BNMSJKTTAB,"Nawilis Maju Bersama TAB,PT             "
1739,UTGDJKTDSS,Untung Diesel Sunter                    
1740,SPPAGNGMTR,Agung Motor                             
1741,ADHSBLIAYN,"Astra Daihatsu Singaraja,PT             "
1742,ASIASTK JK,Asia Cetak                              
1743,BAJBBDGPTA,Aneka Jaya Ban Bandung                  
1744,HNDATGRHCA,"Istana Kemakmuran M Ciledug,PT          "
1745,LIFTCTRAMD,Citra Mandiri Electric                  
1746,WILLILOGAM,William Logam Sari                      
1747,SNAMSDJPTR,PT Sinaraya Nugraha Ahmadaris           
1748,TBTANGJAYA,Tangerang Jaya                          
1749,EKBKNGJKT,"Epo Kita Bersama,PT                     "
1750,DAPURCOKLT,Dapur Cokelat                           
1751,PRCLDPRCKL,Dapur Cokelat                           
1752,TKALFAMART,"PT. Sumber Alfaria Trijaya,Tbk          "
1753,LRUMBPNMWM,Rum Las Bkl                             
1754,TKELECTSNR,Sinar Electronics                       
1755,APRXJKTJKM,Apotek Roxy                             
1756,SPTSPPJKT,Saputra Stationery                      
1757,ARYPPJKT,"Apotek Rakyat ""Yulia""                   "
1758,TOCBPPJKT,Toko Obat Cahaya Baru                   
1759,AAPPJKT,Apotek Alfa                             
1760,AGAMPKUHIM,"Agung Automall Harapan Jaya,PT          "
1761,SMYGCJKT,Sahabat Medical Yumi                    
1762,BPPPLJKT,Buana Plastik                           
1763,BPRMBPNMTH,"Paramita Banindo Makmur Bpn,PT          "
1764,ADVORANGE,Orange Percetakan                       
1765,ACKJTGRCPT,"Kikijaya Airconindo Ciputat,PT          "
1766,APRXJKTMB,Apotek Roxy                             
1767,APSLMBRJKT,Apotik Sinar Lokasari                   
1768,APANKMGJKT,Apotik Annur                            
1769,APSRTOJKT,Sebelah Rejiki Toko Obat                
1770,KYAMCLGKHI,"Karya Agung Mandiri,CV                  "
1771,APRXTGRJKT,Apotek Roxy                             
1772,APRXTDRJKT,Apotek Roxy                             
1773,APRXPDMJKT,Apotek Roxy                             
1774,APMHJKTKBY,Apotik Mahakam                          
1775,APSPJKTKBY,Apotik Senopati                         
1776,FJRMJKTPRK,Fajar Medika                            
1777,IATDJKTKMY,Indo Abadi Trading                      
1778,BLMPLDPK,Balutan Luka Modern                     
1779,DKZUKDSRAK,"Karya Zirang Utama Kudus, PT            "
1780,UBESTAJKT,Usaha Baru Exclusive Shirt              
1781,HNDAJYPRTA,"Istana Mitra Papua JYP,PT               "
1782,HDRGLDKJKT,HDR Safety                              
1783,ABCTAJKT,Akung Bordir Computer                   
1784,BMSPMDNUSH,"Maju Sukses Perkasa Madiun,CV           "
1785,SAMLTCJKT,Sinar Abadi Mandiri                     
1786,AGAMTBNPLW,Agung Automall Tabanan I Bali           
1787,SGCLTCJKT,SUPPLIERGLODOK.COM                      
1788,CHYABDIMG2,Cahaya Abadi                            
1789,BPSGSMDAWS,"Perdana Sukses Gemilang,CV              "
1790,BSJBPLBPRK,Sriwijaya Ban                           
1791,BNSIJMBKPM,"Nuasa Indah Jambi,CV                    "
1792,BNWLBKSHIB,"Nawilis Waskita Lestari BKS,PT          "
1793,QLBTKJKT,QL BATIK                                
1794,PUJADPKNTR,YPS Bengkel Puja                        
1795,SPERJKTDMG,Satya Pratama Engineering               
1796,MICRTNJKT,"Trimaxindo International ,PT            "
1797,AMSTISUJKT,Agung Mandiri Sentosa                   
1798,TSMPBDOAYN,"Tunas Mobilindo Perkasa Bdg,PT          "
1799,BMMBPKUSKH,Makmur Ban                              
1800,ACCOTOVARI,OTO VARIASI                             
1801,ACCBALIAUT,Bali Auto                               
1802,SPTREDSHRO,REDSHROOM                               
1803,BSAMKRWTPR,Sumber Anugrah Motor                    
1804,SPPHYUNDAI,"Surya Kencana Indah,PT                  "
1805,TKCHYDSJKT,Cahaya Dua Saudara                      
1806,DR79JKTDMT,Dynamo & Radiator 79                    
1807,ACGSBPNMTH,"Galant Service,PT (Workshop)            "
1808,SHOPKRWBRT,Shop & Drive Karawang Baru              
1809,SHOPBKSIHJ,Shop & Drive Bulak Kpl Bekasi           
1810,ADHSPWKRMD,"Astra Daihatsu Purwakarta,PT            "
1811,SHOPCBTTUR,Shop & Drive Teuku Umar Cbt             
1812,APTKTRFRMA,Apotek Trio Farma                       
1813,SHOPCKRIMB,Shop & Drive Imam Bonjol Ckrg           
1814,SHOPTBNMSR,Shop & Drive Mangun Jaya Tbn            
1815,SHOPCKRTRB,Shop & Drive Jababeka Cikarang          
1816,SHOPBDOSTB,Shop & Drive Setiabudi Bandung          
1817,SHOPBDOGTS,Shop & Drive Gatsu Bandung              
1818,JMGVRGMJBR,JMG Variasi                             
1819,TKJAMSEIKO,Tk. Waktu Seiko                         
1820,MZDAJKTYSS,"Eurokars Surya Utama YSS,PT             "
1821,ADHSBDOSTB,"Astra Daihatsu Bandung STB,PT           "
1822,PDPDABDG,Digital Printing D'Sign                 
1823,ADHSKLTRSJ,"Astra Daihatsu Klaten,PT                "
1824,ULGRJKTPJU,"Ultra Gard Indonesia,PT                 "
1825,JRHWJBR,Juanda Raya                             
1826,MKTKBPNSDR,Mahkota Knalpot                         
1827,BSMMCLGLSC,Sumber Maju Motor                       
1828,GEMLSMTJKT,PD. Gemilang Semangat                   
1829,MDRMTGRSDR,Moderen Motor                           
1830,FJMTJKTTSR,"Fakta Jaya Motor,PT                     "
1831,HPBLESSCEL,BlessCell                               
1832,ACKJCKRICR,"Kikijaya Airconindo Cikrang,PT          "
1833,BMYMLWLSLK,Mulya Mandiri Lawe-Lawe                 
1834,SPPSNTRMTR,Sentral Mas Motor                       
1835,MITRASKSES,Mitra Sukses                            
1836,ARETJKTMCR,April Electronic                        
1837,BNMSTGRPML,"Nawilis Maju Sejahtera PML,PT           "
1838,BNWLCLGRYS,"Nawilis Waskita Lestari CLG,PT          "
1839,PZAPJKTKYT,"Plaza Auto Prima Kyai Tapa,PT           "
1840,TKSMTJKT,Sahabat Mega Technic                    
1841,ACCACLGKHI,"Cahaya Anugerah,CV                      "
1842,BATTJYMSWB,Duta Mulia                              
1843,PZAPJKTKPT,"Plaza Auto Prima Tendean,PT             "
1844,DACSJKTRYB,"Daya Adicipta Sandika,PT                "
1845,BNWLJKTPAS,"Nawilis Waskita Lestari PAS,PT          "
1846,AUT2JKTPRK,"A 2000 Pramuka,PT                       "
1847,ATKJAYASNT,PD. Jaya Sentosa Stationery             
1848,AMIMPWKGYT,Armada International Motor PWK          
1849,AUT2DPKBLV,"A 2000 Grand Depok City,PT              "
1850,DKZUSRGSDR,"Karya Zirang Utama Sudirman,PT          "
1851,LKSIPMKJKT,"Liek Satu Invicta Pamekasan,PT          "
1852,ALIABPNYSS,Aulia Bengkel                           
1853,BKJYBDOSSR,Berkat Jaya Accu                        
1854,OTMTSKBKAS,Otomotif Sukabumi (DHS)                 
1855,ACBOBYBPN,Boby Ac                                 
1856,BJSJPGVBKS,Biro Jasa Sangap Jaya                   
1857,ACBPPKUHTH,"Bintang Perdana Jaya,CV                 "
1858,TNSRJKTRPM,"Tunas Ridean Pasar Minggu,PT            "
1859,APKRPRPBGR,"Apliando Sentosa, PT                    "
1860,SHOPJKTTBD,Shop & Drive Tebet                      
1861,HKALMKSDSR,"Hadji Kalla Sam Ratulangi,PT            "
1862,IJODSJKT,Iyung Jaya Obral                        
1863,SPPHYUNSKI,"Surya Kencana Indah,PT                  "
1864,KDANMTRGMD,"Krida Dinamik Autonusa,PT               "
1865,PHNTRTKCN,PT. Tirta Kencana Mayasari              
1866,DJYMCBGRYB,Dijaya Motor (UM)                       
1867,DLTMBPNMWM,Delima Teknik Mobil (UM)                
1868,MNYNSMGMTH,Aki Menyanan (UM)                       
1869,ACYONOJKT,Yono Ac                                 
1870,BSMMSMGHHR,"Sama Sama Mitra Maju,PT (UM)            "
1871,BSSSKRWIKB,"Sentra Suksestama Sentosa,PT            "
1872,MTHRJKTPSB,PT Matahari Department Store            
1873,TOOLSSTS,Sama Tunjang Sejahtera                  
1874,SAVISBYJMS,CV SUMBER AGUNG VARIASI                 
1875,NSBMDPKMGD,"Nusantara Berlian Motor MGD,PT          "
1876,BMJBCKRPGL,Mekar Jaya Ban Cikarang (UM)            
1877,ANEKAJYMG2,Aneka Jaya Komputindo                   
1878,KWNGSUBPNP,Kwang Bengkel (UM)                      
1879,CHYBTGRPRK,Cahaya Battery (UM)                     
1880,HYNDJKTSPG,"Hyundai Mobil Ind Simprug,PT            "
1881,STARPRTBPN,UD. Starindo Pratama                    
1882,BKLLASRBPN,Bengkel Las RUM                         
1883,TKNAPOLYJK,Samudra Abadi Jaya                      
1884,AUT2TGRRPK,"A 2000 Pasar Kemis,PT                   "
1885,TKAQUAWJYT,Toko Wijaya                             
1886,CARREFOR B,"Trans Retail Indonesia BM, PT           "
1887,HTSMBRAGNG,Sumber Agung                            
1888,BLTBTGRGTS,"Lautan Ban Sukses Abadi GTS,PT          "
1889,KBJYJKTTNB,Kembar Jaya                             
1890,AUT2MESMML,"A 2000 Medan Marelan,PT                 "
1891,SPBUSANGTA,SPBU Pertamina Sangata                  
1892,BUDIJYMSGT,Budi Jaya Motor                         
1893,MJYAJKTTNH,MAJU JAYA                               
1894,TGBSSUBKSB,Tiga Bersaudara (UM)                    
1895,TOOLGLDKAT,Glodok Automotive                       
1896,KALKUCASEL,Casayo Electronic Calculator            
1897,PANCAPFURN,Panca Putra Furniture                   
1898,JBBMLWLSLK,Jombang Baru Motor (UM)                 
1899,SJJMLWLSLK,Sejati Jaya Mobil (UM)                  
1900,GAIJKTKDHI,PT Global Auto International            
1901,ACIN'TJAYA,"Toko ""IN,T JAYA""                        "
1902,SASVMKSVTS,Smile Autoservice (UM)                  
1903,MZDMTHRYNO,"Performance Auto Centre,PT              "
1904,WJYBTBUPKU,WIJAYA BAN                              
1905,BRJAGBSSMR,Biro Jasa Anugrah Bersama               
1906,RYPRSUBBLT,Royal Priest (UM)                       
1907,SDYNSUBTBS,Service Dinamo Yatno (UM)               
1908,GBTLMJKJYN,GBT Laras Imbang (UM)                   
1909,P3KCITRAMD,Citra Mandiri                           
1910,SKSJJKTSNN,Sukses Jaya                             
1911,INS0014,Asuransi Astra Buana                    
1912,TBLUSIJYJK,TB.Lusi Jaya Perkasa                    
1913,SEDIPKURIA,Sehat Diesel (UM)                       
1914,LIFTDTMJKT,Delta Teknik Mandiri                    
1915,BUBBMGLAYN,"Usaha Baru Ban Magelang,PT (UM          "
1916,PTSNRLTJKT,PT. Sinar Laut Fastindo                 
1917,AVMSJKTAKD,Advance Motor Sports (UM)               
1918,PERHBDKRYA,Habdi Karya                             
1919,CPSBSUBKTJ,"Cemerlang Perkasa Surabaya,PT           "
1920,INDOMARCOD,Indomaret                               
1921,SKYTSUBKBL,Sentral Karya Tehnik                    
1922,INDSSUBTBD,Indospring                              
1923,MRPISUBMRP,Merapi                                  
1924,BRPMKDRLOH,"Roda Perkasa Motor,UD (UM)              "
1925,SAFETYGLDK,Glodok.Com                              
1926,SPPAGNGMTS,Agung Motor Mitsubishi                  
1927,HPEVERCJKT,Roxy Mas                                
1928,BOROYOGLAS,"Borobudur Oto Mobil Yog,PT              "
1929,PENTARATUI,Ratu Indah                              
1930,ACAJYOGKLU,Andi Jaya Ac Yog (UM)                   
1931,BNMSBGRBTT,"Nawilis Maju Sejahtera BGR,PT           "
1932,VSDWBGRCIA,PT VISINDO DWI WARNA                    
1933,ALFALAHPRI,Al Falah Printing                       
1934,BNWLDPKCBB,"NAWILIS WASKITA LESTARI CBB,PT          "
1935,JWMSCLCRCC,J W Motor Service (UM)                  
1936,BRJKJOGKLU,Rejeki (UM)                             
1937,BSLMPOMEKM,"Selamat Motor,Toko (UM)                 "
1938,RM.KRYAMNG,                                        
1939,RMKARYAMNG,RM. Karya Minang                        
1940,SPPMRCYIMP,Putra Istana Motor                      
1941,SPPACADTJY,"""ADT"" JAYA DENSO                        "
1942,SPPKNGJYRB,Kuningan Jaya Rubber                    
1943,LIAVBJMAYN,Lia Variasi (UM)                        
